time,open,high,low,close,tick_volume,spread,real_volume
2025-10-02 19:30:00,3837.84,3838.68,3835.4,3836.6,1649,39,0
2025-10-02 19:36:00,3836.61,3839.92,3835.33,3839.22,1839,32,0
2025-10-02 19:42:00,3839.17,3845.14,3839.0,3845.11,1912,32,0
2025-10-02 19:48:00,3845.07,3845.09,3840.42,3842.85,1888,36,0
2025-10-02 19:54:00,3842.81,3845.11,3840.79,3844.73,1483,36,0
2025-10-02 20:00:00,3844.74,3845.86,3842.86,3845.61,1538,36,0
2025-10-02 20:06:00,3845.62,3846.9,3845.05,3846.5,1335,32,0
2025-10-02 20:12:00,3846.5,3847.37,3842.96,3844.6,1765,32,0
2025-10-02 20:18:00,3844.58,3847.18,3842.82,3846.88,1606,32,0
2025-10-02 20:24:00,3846.84,3847.53,3842.44,3844.36,1719,32,0
2025-10-02 20:30:00,3845.02,3846.65,3841.21,3845.89,1484,36,0
2025-10-02 20:36:00,3845.9,3845.9,3842.13,3842.92,1151,34,0
2025-10-02 20:42:00,3842.86,3843.37,3840.44,3842.11,1088,36,0
2025-10-02 20:48:00,3842.18,3845.62,3841.89,3845.02,1220,38,0
2025-10-02 20:54:00,3845.19,3846.0,3843.85,3844.13,1199,38,0
2025-10-02 21:00:00,3844.12,3847.0,3843.33,3845.54,1316,38,0
2025-10-02 21:06:00,3845.56,3846.45,3844.8,3845.41,1062,36,0
2025-10-02 21:12:00,3845.4,3846.99,3844.86,3846.12,951,32,0
2025-10-02 21:18:00,3846.12,3846.96,3845.16,3846.78,692,36,0
2025-10-02 21:24:00,3846.8,3847.37,3845.23,3847.1,864,35,0
2025-10-02 21:30:00,3847.09,3847.81,3846.11,3847.14,964,36,0
2025-10-02 21:36:00,3847.12,3848.35,3847.06,3848.32,957,37,0
2025-10-02 21:42:00,3848.33,3848.75,3847.77,3848.66,845,37,0
2025-10-02 21:48:00,3848.67,3851.31,3848.3,3850.55,1237,36,0
2025-10-02 21:54:00,3850.52,3851.04,3850.28,3850.72,1120,36,0
2025-10-02 22:00:00,3850.74,3856.81,3850.39,3855.89,1491,32,0
2025-10-02 22:06:00,3855.87,3858.58,3854.22,3855.25,1685,32,0
2025-10-02 22:12:00,3855.21,3857.37,3853.97,3857.09,1050,36,0
2025-10-02 22:18:00,3857.06,3858.97,3856.21,3856.69,1205,32,0
2025-10-02 22:24:00,3856.63,3857.39,3856.22,3856.95,1011,35,0
2025-10-02 22:30:00,3856.94,3857.88,3855.6,3857.29,1021,36,0
2025-10-02 22:36:00,3857.29,3857.55,3855.38,3856.64,1039,36,0
2025-10-02 22:42:00,3856.65,3857.0,3855.37,3856.02,936,35,0
2025-10-02 22:48:00,3855.99,3856.89,3855.8,3856.29,947,35,0
2025-10-02 22:54:00,3856.28,3856.52,3852.79,3855.43,1575,32,0
2025-10-02 23:00:00,3855.43,3856.13,3854.37,3855.48,635,32,0
2025-10-02 23:06:00,3855.48,3859.25,3855.47,3857.65,674,32,0
2025-10-02 23:12:00,3857.62,3857.76,3856.2,3857.13,344,32,0
2025-10-02 23:18:00,3857.18,3857.44,3856.24,3856.53,249,32,0
2025-10-02 23:24:00,3856.52,3857.4,3855.82,3856.1,355,32,0
2025-10-02 23:30:00,3856.1,3856.71,3855.68,3856.59,376,36,0
2025-10-02 23:36:00,3856.58,3856.66,3854.88,3854.88,344,39,0
2025-10-02 23:42:00,3854.9,3855.57,3854.34,3854.98,361,36,0
2025-10-02 23:48:00,3855.02,3855.75,3853.42,3855.34,382,36,0
2025-10-02 23:54:00,3855.39,3856.46,3854.78,3856.38,328,41,0
2025-10-03 01:00:00,3856.23,3858.68,3855.36,3856.74,504,44,0
2025-10-03 01:06:00,3856.67,3858.28,3855.18,3855.25,253,41,0
2025-10-03 01:12:00,3855.24,3855.27,3852.07,3853.56,408,42,0
2025-10-03 01:18:00,3853.55,3854.94,3851.9,3853.55,350,40,0
2025-10-03 01:24:00,3853.58,3855.5,3853.03,3854.28,286,37,0
2025-10-03 01:30:00,3854.31,3855.85,3854.02,3855.38,320,44,0
2025-10-03 01:36:00,3855.32,3857.53,3855.13,3857.21,313,44,0
2025-10-03 01:42:00,3857.18,3858.21,3856.23,3856.41,442,41,0
2025-10-03 01:48:00,3856.33,3857.54,3856.26,3856.55,354,41,0
2025-10-03 01:54:00,3856.56,3857.24,3856.54,3856.93,228,44,0
2025-10-03 02:00:00,3856.89,3858.49,3856.88,3857.93,306,34,0
2025-10-03 02:06:00,3857.88,3858.49,3857.27,3857.62,261,39,0
2025-10-03 02:12:00,3857.65,3857.84,3857.31,3857.69,199,42,0
2025-10-03 02:18:00,3857.68,3857.8,3856.74,3856.99,277,42,0
2025-10-03 02:24:00,3857.0,3858.61,3857.0,3858.22,321,39,0
2025-10-03 02:30:00,3858.19,3860.16,3858.07,3859.9,477,37,0
2025-10-03 02:36:00,3859.87,3862.65,3859.85,3861.85,770,38,0
2025-10-03 02:42:00,3861.78,3863.57,3861.21,3863.18,595,32,0
2025-10-03 02:48:00,3863.18,3863.43,3862.13,3862.53,614,40,0
2025-10-03 02:54:00,3862.4,3862.5,3862.03,3862.26,435,41,0
2025-10-03 03:00:00,3862.08,3862.63,3858.86,3859.15,810,41,0
2025-10-03 03:06:00,3859.04,3860.33,3857.14,3859.2,857,36,0
2025-10-03 03:12:00,3859.16,3862.1,3858.92,3861.3,734,36,0
2025-10-03 03:18:00,3861.29,3861.33,3857.75,3858.21,833,36,0
2025-10-03 03:24:00,3858.23,3859.56,3857.36,3858.45,818,36,0
2025-10-03 03:30:00,3858.43,3858.98,3856.33,3857.84,739,38,0
2025-10-03 03:36:00,3857.86,3858.91,3857.22,3858.15,660,40,0
2025-10-03 03:42:00,3858.21,3859.0,3857.29,3857.78,591,39,0
2025-10-03 03:48:00,3857.67,3858.1,3856.31,3857.07,585,37,0
2025-10-03 03:54:00,3857.1,3857.64,3856.26,3856.78,639,36,0
2025-10-03 04:00:00,3856.68,3862.55,3856.21,3860.99,1177,32,0
2025-10-03 04:06:00,3860.98,3861.14,3853.27,3854.93,1639,32,0
2025-10-03 04:12:00,3854.94,3858.09,3854.73,3854.77,1176,34,0
2025-10-03 04:18:00,3854.74,3855.83,3851.14,3851.42,1277,32,0
2025-10-03 04:24:00,3851.34,3852.54,3850.38,3851.51,1052,35,0
2025-10-03 04:30:00,3851.64,3852.83,3847.24,3848.95,1196,40,0
2025-10-03 04:36:00,3848.94,3855.48,3848.21,3853.95,1290,32,0
2025-10-03 04:42:00,3853.99,3857.99,3853.39,3857.84,1277,35,0
2025-10-03 04:48:00,3857.97,3859.65,3857.26,3859.53,1115,32,0
2025-10-03 04:54:00,3859.52,3859.71,3857.64,3858.33,873,38,0
2025-10-03 05:00:00,3858.27,3858.92,3856.79,3856.86,711,38,0
2025-10-03 05:06:00,3856.9,3857.86,3856.39,3856.92,713,32,0
2025-10-03 05:12:00,3856.9,3857.68,3854.93,3857.27,927,32,0
2025-10-03 05:18:00,3857.29,3857.65,3854.69,3855.52,772,36,0
2025-10-03 05:24:00,3855.51,3856.14,3854.14,3854.94,607,36,0
2025-10-03 05:30:00,3854.92,3855.21,3851.04,3851.22,879,36,0
2025-10-03 05:36:00,3851.2,3851.99,3849.26,3850.87,955,32,0
2025-10-03 05:42:00,3851.02,3852.23,3849.18,3851.76,880,39,0
2025-10-03 05:48:00,3851.74,3852.17,3847.47,3848.47,842,36,0
2025-10-03 05:54:00,3848.46,3850.57,3847.68,3847.97,666,39,0
2025-10-03 06:00:00,3847.97,3850.62,3847.59,3849.58,903,32,0
2025-10-03 06:06:00,3849.57,3850.9,3846.1,3846.69,732,32,0
2025-10-03 06:12:00,3846.72,3848.65,3844.95,3848.17,962,35,0
2025-10-03 06:18:00,3848.15,3848.15,3840.41,3841.41,1434,36,0
2025-10-03 06:24:00,3841.47,3843.02,3839.71,3839.82,1043,36,0
2025-10-03 06:30:00,3839.81,3841.32,3837.94,3838.9,1378,38,0
2025-10-03 06:36:00,3838.91,3841.13,3837.93,3839.67,1015,32,0
2025-10-03 06:42:00,3839.66,3843.46,3839.06,3843.45,1194,34,0
2025-10-03 06:48:00,3843.41,3843.66,3839.1,3839.81,931,36,0
2025-10-03 06:54:00,3839.82,3842.73,3839.16,3842.61,754,32,0
2025-10-03 07:00:00,3842.49,3844.6,3841.53,3844.12,773,36,0
2025-10-03 07:06:00,3844.11,3845.08,3843.24,3844.54,775,32,0
